2.111527e+02 0.000000e+00
2.111849e+02 0.000000e+00
2.112171e+02 0.000000e+00
2.112492e+02 0.000000e+00
2.112814e+02 0.000000e+00
2.113136e+02 0.000000e+00
2.113457e+02 0.000000e+00
2.113779e+02 0.000000e+00
2.114101e+02 0.000000e+00
2.114422e+02 0.000000e+00
2.114744e+02 0.000000e+00
2.115065e+02 0.000000e+00
2.115387e+02 0.000000e+00
2.115709e+02 0.000000e+00
2.116030e+02 0.000000e+00
2.116352e+02 0.000000e+00
2.116674e+02 0.000000e+00
2.116995e+02 0.000000e+00
2.117317e+02 0.000000e+00
2.117639e+02 0.000000e+00
2.117960e+02 0.000000e+00
2.118282e+02 0.000000e+00
2.118603e+02 0.000000e+00
2.118925e+02 0.000000e+00
2.119247e+02 0.000000e+00
2.119568e+02 0.000000e+00
2.119890e+02 0.000000e+00
2.120212e+02 0.000000e+00
2.120533e+02 0.000000e+00
2.120855e+02 0.000000e+00
2.121176e+02 0.000000e+00
2.121498e+02 0.000000e+00
2.121820e+02 0.000000e+00
2.122141e+02 0.000000e+00
2.122463e+02 0.000000e+00
2.122785e+02 0.000000e+00
2.123106e+02 0.000000e+00
2.123428e+02 0.000000e+00
2.123750e+02 0.000000e+00
2.124071e+02 0.000000e+00
2.124393e+02 0.000000e+00
2.124714e+02 0.000000e+00
2.125036e+02 0.000000e+00
2.125358e+02 0.000000e+00
2.125679e+02 0.000000e+00
2.126001e+02 0.000000e+00
2.126323e+02 0.000000e+00
2.126644e+02 0.000000e+00
2.126966e+02 0.000000e+00
2.127288e+02 0.000000e+00
2.127609e+02 0.000000e+00
2.127931e+02 0.000000e+00
2.128252e+02 2.373859e-05
2.128574e+02 1.305622e-04
2.128896e+02 1.543008e-04
2.129217e+02 3.323403e-04
2.129539e+02 1.056367e-03
2.129861e+02 2.172081e-03
2.130182e+02 3.359011e-03
2.130504e+02 7.442048e-03
2.130825e+02 1.334109e-02
2.131147e+02 2.407093e-02
2.131469e+02 4.037934e-02
2.131790e+02 6.599328e-02
2.132112e+02 1.037851e-01
2.132434e+02 1.540160e-01
2.132755e+02 2.214929e-01
2.133077e+02 3.054326e-01
2.133399e+02 3.998647e-01
2.133720e+02 4.979644e-01
2.134042e+02 6.044083e-01
2.134363e+02 6.972736e-01
2.134685e+02 7.899728e-01
2.135007e+02 8.536753e-01
2.135328e+02 9.043928e-01
2.135650e+02 9.371283e-01
2.135972e+02 9.611281e-01
2.136293e+02 9.763920e-01
2.136615e+02 9.796323e-01
2.136937e+02 9.798578e-01
2.137258e+02 9.837272e-01
2.137580e+02 9.808192e-01
2.137901e+02 9.903621e-01
2.138223e+02 9.847717e-01
2.138545e+02 9.905995e-01
2.138866e+02 9.886292e-01
2.139188e+02 9.846411e-01
2.139510e+02 9.853058e-01
2.139831e+02 9.836678e-01
2.140153e+02 9.884630e-01
2.140474e+02 9.917508e-01
2.140796e+02 9.861485e-01
2.141118e+02 9.887835e-01
2.141439e+02 9.873829e-01
2.141761e+02 9.889022e-01
2.142083e+02 9.865758e-01
2.142404e+02 9.884749e-01
2.142726e+02 9.938161e-01
2.143048e+02 9.935312e-01
2.143369e+02 9.893176e-01
2.143691e+02 9.894126e-01
2.144012e+02 9.878340e-01
2.144334e+02 9.874660e-01
2.144656e+02 9.856975e-01
2.144977e+02 9.898992e-01
2.145299e+02 9.810566e-01
2.145621e+02 9.877865e-01
2.145942e+02 9.871574e-01
2.146264e+02 9.934838e-01
2.146586e+02 9.923087e-01
2.146907e+02 9.891989e-01
2.147229e+02 9.900654e-01
2.147550e+02 9.947656e-01
2.147872e+02 9.913235e-01
2.148194e+02 9.872761e-01
2.148515e+02 9.900891e-01
2.148837e+02 9.893532e-01
2.149159e+02 9.906233e-01
2.149480e+02 1.000000e+00
2.149802e+02 9.927597e-01
2.150123e+02 9.877271e-01
2.150445e+02 9.911455e-01
2.150767e+02 9.872880e-01
2.151088e+02 9.915609e-01
2.151410e+02 9.879527e-01
2.151732e+02 9.919882e-01
2.152053e+02 9.939704e-01
2.152375e+02 9.930921e-01
2.152697e+02 9.967478e-01
2.153018e+02 9.961662e-01
2.153340e+02 9.930446e-01
2.153661e+02 9.943146e-01
2.153983e+02 9.940179e-01
2.154305e+02 9.843681e-01
2.154626e+02 9.932226e-01
2.154948e+02 9.919526e-01
2.155270e+02 9.958339e-01
2.155591e+02 9.917034e-01
2.155913e+02 9.918102e-01
2.156235e+02 9.902553e-01
2.156556e+02 9.877628e-01
2.156878e+02 9.939704e-01
2.157199e+02 9.931752e-01
2.157521e+02 9.893651e-01
2.157843e+02 9.906945e-01
2.158164e+02 9.902078e-01
2.158486e+02 9.926410e-01
2.158808e+02 9.963799e-01
2.159129e+02 9.866827e-01
2.159451e+02 9.904808e-01
2.159772e+02 9.938636e-01
2.160094e+02 9.957627e-01
2.160416e+02 9.851396e-01
2.160737e+02 9.918221e-01
2.161059e+02 9.962612e-01
2.161381e+02 9.932701e-01
2.161702e+02 9.957271e-01
2.162024e+02 9.950505e-01
2.162346e+02 9.956914e-01
2.162667e+02 9.959644e-01
2.162989e+02 9.902078e-01
2.163310e+02 9.907301e-01
2.163632e+02 9.911099e-01
2.163954e+02 9.913354e-01
2.164275e+02 9.943027e-01
2.164597e+02 9.883681e-01
2.164919e+02 9.936381e-01
2.165240e+02 9.924749e-01
2.165562e+02 9.957033e-01
2.165884e+02 9.970208e-01
2.166205e+02 9.912286e-01
2.166527e+02 9.922375e-01
2.166848e+02 9.949081e-01
2.167170e+02 9.916203e-01
2.167492e+02 9.956084e-01
2.167813e+02 9.978635e-01
2.168135e+02 9.952642e-01
2.168457e+02 9.935550e-01
2.168778e+02 9.975074e-01
2.169100e+02 9.939941e-01
2.169421e+02 9.935312e-01
2.169743e+02 9.961662e-01
2.170065e+02 9.889022e-01
2.170386e+02 9.795492e-01
2.170708e+02 9.619470e-01
2.171030e+02 9.251047e-01
2.171351e+02 8.531768e-01
2.171673e+02 7.537359e-01
2.171995e+02 6.108770e-01
2.172316e+02 4.488849e-01
2.172638e+02 2.896583e-01
2.172959e+02 1.585263e-01
2.173281e+02 6.793985e-02
2.173603e+02 2.293148e-02
2.173924e+02 6.112687e-03
2.174246e+02 9.970208e-04
2.174568e+02 5.934648e-05
2.174889e+02 0.000000e+00
2.175211e+02 0.000000e+00
2.175533e+02 0.000000e+00
2.175854e+02 0.000000e+00
2.176176e+02 0.000000e+00
2.176497e+02 0.000000e+00
2.176819e+02 0.000000e+00
2.177141e+02 0.000000e+00
2.177462e+02 0.000000e+00
2.177784e+02 0.000000e+00
2.178106e+02 0.000000e+00
2.178427e+02 0.000000e+00
2.178749e+02 0.000000e+00
2.179070e+02 0.000000e+00
2.179392e+02 0.000000e+00
2.179714e+02 0.000000e+00
2.180035e+02 0.000000e+00
2.180357e+02 0.000000e+00
2.180679e+02 0.000000e+00
2.181000e+02 0.000000e+00
2.181322e+02 0.000000e+00
2.181644e+02 0.000000e+00
2.181965e+02 0.000000e+00
2.182287e+02 0.000000e+00
2.182608e+02 0.000000e+00
2.182930e+02 0.000000e+00
2.183252e+02 0.000000e+00
2.183573e+02 0.000000e+00
2.183895e+02 0.000000e+00
2.184217e+02 0.000000e+00
2.184538e+02 0.000000e+00
2.184860e+02 0.000000e+00
2.185182e+02 0.000000e+00
2.185503e+02 0.000000e+00
2.185825e+02 0.000000e+00
2.186146e+02 0.000000e+00
2.186468e+02 0.000000e+00
2.186790e+02 0.000000e+00
2.187111e+02 0.000000e+00
2.187433e+02 0.000000e+00
2.187755e+02 0.000000e+00
2.188076e+02 0.000000e+00
2.188398e+02 0.000000e+00
2.188719e+02 0.000000e+00
2.189041e+02 0.000000e+00
2.189363e+02 0.000000e+00
2.189684e+02 0.000000e+00
2.190006e+02 0.000000e+00
2.190328e+02 0.000000e+00
2.190649e+02 0.000000e+00
2.190971e+02 0.000000e+00
2.191293e+02 0.000000e+00
2.191614e+02 0.000000e+00
