3.173919e+02 0.000000e+00
3.174174e+02 0.000000e+00
3.174428e+02 0.000000e+00
3.174683e+02 0.000000e+00
3.174938e+02 0.000000e+00
3.175192e+02 0.000000e+00
3.175447e+02 0.000000e+00
3.175702e+02 0.000000e+00
3.175956e+02 0.000000e+00
3.176211e+02 0.000000e+00
3.176466e+02 0.000000e+00
3.176720e+02 0.000000e+00
3.176975e+02 0.000000e+00
3.177230e+02 0.000000e+00
3.177484e+02 0.000000e+00
3.177739e+02 0.000000e+00
3.177994e+02 0.000000e+00
3.178248e+02 0.000000e+00
3.178503e+02 0.000000e+00
3.178758e+02 0.000000e+00
3.179012e+02 0.000000e+00
3.179267e+02 0.000000e+00
3.179522e+02 0.000000e+00
3.179776e+02 0.000000e+00
3.180031e+02 0.000000e+00
3.180286e+02 0.000000e+00
3.180540e+02 0.000000e+00
3.180795e+02 0.000000e+00
3.181050e+02 0.000000e+00
3.181304e+02 0.000000e+00
3.181559e+02 0.000000e+00
3.181814e+02 0.000000e+00
3.182068e+02 0.000000e+00
3.182323e+02 0.000000e+00
3.182578e+02 0.000000e+00
3.182832e+02 0.000000e+00
3.183087e+02 0.000000e+00
3.183342e+02 0.000000e+00
3.183596e+02 0.000000e+00
3.183851e+02 0.000000e+00
3.184106e+02 0.000000e+00
3.184360e+02 1.189131e-05
3.184615e+02 0.000000e+00
3.184870e+02 1.189131e-05
3.185124e+02 1.189131e-05
3.185379e+02 1.189131e-05
3.185634e+02 4.756525e-05
3.185888e+02 1.308044e-04
3.186143e+02 2.378263e-04
3.186398e+02 3.091741e-04
3.186652e+02 5.232178e-04
3.186907e+02 1.034544e-03
3.187162e+02 1.866936e-03
3.187416e+02 2.437719e-03
3.187671e+02 4.340329e-03
3.187926e+02 6.326179e-03
3.188180e+02 1.036923e-02
3.188435e+02 1.531601e-02
3.188690e+02 2.314050e-02
3.188944e+02 3.375944e-02
3.189199e+02 4.937273e-02
3.189454e+02 6.803020e-02
3.189708e+02 9.313277e-02
3.189963e+02 1.250847e-01
3.190218e+02 1.651703e-01
3.190472e+02 2.155419e-01
3.190727e+02 2.728105e-01
3.190982e+02 3.352161e-01
3.191236e+02 4.090731e-01
3.191491e+02 4.804091e-01
3.191746e+02 5.541590e-01
3.192000e+02 6.290505e-01
3.192255e+02 7.041322e-01
3.192510e+02 7.692728e-01
3.192764e+02 8.278613e-01
3.193019e+02 8.758666e-01
3.193274e+02 9.128010e-01
